Price,Bathrooms,Number_Of_Floors,Floor,Property_Age,Location_akincilar,Location_ataturk,Location_baris,Location_buca-koop,Location_camlikule,Location_efeler,Location_firat,Location_goksu,Location_hurriyet,Location_inonu,Location_izkent,Location_kozagac,Location_kurucesme,Location_laleli,Location_menderes,Location_other,Location_yaylacik,Location_yenigun,Location_yesilbaglar,Location_yigitler,Location_yildiz,Listing_Age_Days,Posted_Month,Rooms,Halls,Net_m2,Heating_Type_Air Conditioning,Heating_Type_Central,Heating_Type_Combi Boiler,Heating_Type_Underfloor Heating,Title_Condominium,Title_Floor Easement,Furnishing_Status_Furnished,Furnishing_Status_Not Furnished,Usage_Status_Empty,Usage_Status_Owner,Usage_Status_Tenanted
5500000.0,1,4,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,1,120,0,0,1,0,1,0,0,1,0,0,1
2050000.0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,1,42,1,0,0,0,0,1,1,0,0,0,1
4700000.0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,2,1,105,0,0,1,0,0,1,0,1,1,0,0
3600000.0,1,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,10,3,1,120,0,0,1,0,0,1,0,1,0,1,0
4200000.0,1,4,3,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,1,118,0,0,1,0,1,0,0,1,1,0,0
6800000.0,2,4,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
3200000.0,1,4,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,1,85,0,0,1,0,1,0,0,1,1,0,0
7750000.0,2,7,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,1,115,0,0,1,0,1,0,0,1,0,0,1
5750000.0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,10,2,1,85,0,0,1,0,0,1,1,0,1,0,0
1430000.0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,2,1,80,0,0,1,0,0,1,1,0,1,0,0
2850000.0,1,4,4,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,3,1,95,1,0,0,0,1,0,0,1,0,1,0
2925000.0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,1,1,43,0,0,1,0,0,1,0,1,1,0,0
2490000.0,1,3,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,45,1,0,0,0,0,1,1,0,1,0,0
2925000.0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,1,1,43,0,0,1,0,0,1,0,1,1,0,0
7500000.0,2,4,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,3,1,160,0,0,1,0,0,1,0,1,0,0,1
7350000.0,2,6,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1,150,0,0,1,0,1,0,0,1,1,0,0
5650000.0,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,1,120,0,0,1,0,0,1,0,1,1,0,0
5500000.0,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,8,1,1,45,0,1,0,0,1,0,1,0,0,0,1
2425000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,40,0,0,1,0,0,1,1,0,1,0,0
4200000.0,1,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,3,1,110,0,0,1,0,0,1,0,1,1,0,0
6850000.0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,9,3,1,140,0,0,1,0,0,1,0,1,0,1,0
5000000.0,1,4,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,3,1,85,0,0,1,0,0,1,0,1,1,0,0
2725000.0,1,4,4,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,1,95,0,0,1,0,1,0,0,1,1,0,0
2415000.0,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,10,1,1,50,0,0,1,0,1,0,1,0,1,0,0
3050000.0,1,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,9,1,1,48,0,0,1,0,0,1,0,1,1,0,0
2825000.0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,50,0,0,1,0,0,1,0,1,1,0,0
5950000.0,1,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,9,2,1,70,0,1,0,0,0,1,0,1,1,0,0
2850000.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,2,1,60,0,0,1,0,1,0,0,1,0,0,1
2585000.0,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,1,45,0,0,1,0,1,0,0,1,0,0,1
3850000.0,1,8,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,1,117,0,0,1,0,1,0,0,1,0,0,1
6250000.0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,9,3,1,95,0,0,1,0,0,1,0,1,1,0,0
5250000.0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,10,2,1,75,0,0,1,0,0,1,0,1,1,0,0
5100000.0,1,3,3,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,1,120,0,0,1,0,0,1,0,1,1,0,0
1410000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,90,0,0,1,0,0,1,1,0,1,0,0
1200000.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,10,1,1,50,0,0,1,0,0,1,0,1,1,0,0
3250000.0,1,3,3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,10,2,1,110,0,0,1,0,0,1,0,1,0,1,0
5500000.0,1,5,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,10,3,1,140,0,0,1,0,1,0,0,1,1,0,0
6500000.0,2,7,7,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,3,1,130,0,0,1,0,1,0,0,1,0,1,0
2800000.0,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,1,1,40,0,0,1,0,0,1,1,0,0,0,1
3100000.0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,1,1,40,0,0,0,1,0,1,1,0,1,0,0
1310000.0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,1,55,1,0,0,0,0,1,1,0,1,0,0
3120000.0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,50,0,0,1,0,0,1,0,1,0,0,1
3550000.0,1,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,7,1,1,50,0,1,0,0,0,1,0,1,1,0,0
2610000.0,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,10,2,1,80,0,0,1,0,1,0,0,1,0,0,1
3170000.0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,10,1,1,40,0,0,1,0,1,0,1,0,0,0,1
5000000.0,1,4,2,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,3,1,154,0,0,1,0,1,0,0,1,0,1,0
5250000.0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,3,1,92,0,0,1,0,0,1,0,1,1,0,0
3350000.0,1,5,3,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,9,2,1,100,0,0,1,0,0,1,0,1,0,1,0
7799000.0,2,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,10,3,1,148,0,0,1,0,1,0,0,1,1,0,0
2600000.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,10,1,1,35,0,0,1,0,0,1,0,1,0,0,1
4200000.0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,7,2,1,45,0,1,0,0,0,1,1,0,1,0,0
4950000.0,1,4,2,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,1,125,0,0,1,0,0,1,0,1,1,0,0
2300000.0,1,4,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,1,1,75,1,0,0,0,0,1,0,1,1,0,0
4975000.0,1,8,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,10,3,1,101,0,0,1,0,1,0,0,1,0,1,0
3550000.0,1,3,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,10,2,1,75,0,0,1,0,0,1,0,1,0,0,1
6150000.0,2,8,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,3,1,135,0,0,1,0,1,0,0,1,1,0,0
4650000.0,1,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,3,1,115,0,0,1,0,1,0,0,1,1,0,0
4849000.0,1,3,2,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,119,0,0,1,0,1,0,0,1,1,0,0
3500000.0,1,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10,2,1,75,0,0,1,0,0,1,0,1,0,1,0
3400000.0,1,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,3,1,117,0,0,1,0,0,1,0,1,1,0,0
2300000.0,1,5,5,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,10,2,1,65,0,0,1,0,0,1,0,1,0,1,0
3675000.0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,60,0,1,0,0,1,0,1,0,0,0,1
3375000.0,1,8,8,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,1,100,0,0,1,0,0,1,0,1,1,0,0
6200000.0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,1,115,0,0,1,0,1,0,0,1,0,0,1
4490000.0,1,3,2,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,1,95,0,0,1,0,0,1,0,1,0,1,0
3900000.0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,10,2,1,70,0,0,1,0,0,1,0,1,0,1,0
3150000.0,1,3,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,2,1,90,0,0,1,0,0,1,0,1,0,1,0
3599000.0,1,4,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,8,2,1,87,0,0,1,0,0,1,0,1,0,1,0
5550000.0,2,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,10,3,1,112,0,0,1,0,0,1,0,1,0,1,0
4000000.0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
3800000.0,1,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,3,1,90,0,0,1,0,1,0,0,1,1,0,0
2740000.0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,50,0,0,1,0,1,0,1,0,1,0,0
7950000.0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,1,115,0,0,1,0,0,1,0,1,1,0,0
3600000.0,2,7,-2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,3,1,135,0,0,1,0,0,1,0,1,1,0,0
5125000.0,2,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,140,0,0,1,0,1,0,0,1,0,1,0
4595000.0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,9,2,1,75,0,0,0,1,0,1,0,1,1,0,0
3550000.0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,2,1,80,0,0,1,0,0,1,0,1,1,0,0
3250000.0,2,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,80,0,0,1,0,0,1,0,1,1,0,0
3650000.0,1,4,4,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,3,1,140,0,0,1,0,1,0,0,1,1,0,0
2425000.0,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,50,0,0,1,0,1,0,1,0,0,0,1
2850000.0,1,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1,85,0,0,1,0,0,1,0,1,0,1,0
4250000.0,1,5,-1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,3,1,125,0,0,1,0,0,1,0,1,1,0,0
3000000.0,1,4,-1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,10,2,1,78,0,0,1,0,0,1,0,1,1,0,0
3100000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,2,1,65,1,0,0,0,0,1,0,1,1,0,0
4790000.0,2,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,3,1,110,0,0,1,0,1,0,0,1,0,1,0
3000000.0,1,4,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,9,3,1,128,0,0,1,0,0,1,0,1,1,0,0
4500000.0,2,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1,85,0,0,1,0,0,1,0,1,0,1,0
2075000.0,1,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,1,1,80,0,0,1,0,0,1,0,1,1,0,0
4700000.0,1,4,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,79,0,1,0,0,1,0,0,1,0,1,0
2925000.0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87,7,1,1,44,0,0,0,1,0,1,1,0,1,0,0
5999000.0,2,8,8,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,1,140,0,0,1,0,1,0,0,1,1,0,0
3600000.0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,9,1,1,50,0,0,1,0,1,0,0,1,1,0,0
1315000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,52,0,0,1,0,0,1,1,0,1,0,0
2975000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,8,1,1,60,0,0,1,0,0,1,0,1,1,0,0
3900000.0,1,8,4,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,3,1,125,0,0,1,0,1,0,0,1,0,0,1
4500000.0,1,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,2,1,60,0,0,0,1,0,1,0,1,0,0,1
4850000.0,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,9,2,1,102,0,0,1,0,0,1,0,1,0,0,1
7000000.0,2,3,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,1,175,0,0,1,0,1,0,0,1,1,0,0
4100000.0,2,2,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,90,0,0,1,0,1,0,1,0,1,0,0
3700000.0,1,4,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,1,95,0,0,1,0,0,1,0,1,0,0,1
1165000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1,1,52,0,0,1,0,1,0,1,0,1,0,0
6000000.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,2,1,85,0,0,1,0,0,1,0,1,1,0,0
6000000.0,1,4,4,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,9,3,1,145,0,0,1,0,1,0,0,1,0,1,0
4780000.0,1,9,6,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,1,120,0,0,1,0,1,0,0,1,1,0,0
2450000.0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,1,55,1,0,0,0,0,1,0,1,1,0,0
7000000.0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,9,3,1,134,0,0,1,0,0,1,0,1,0,1,0
5750000.0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,10,2,1,75,0,0,1,0,0,1,0,1,1,0,0
5250000.0,1,4,2,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,125,0,0,1,0,0,1,0,1,0,1,0
5150000.0,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,2,1,90,0,0,0,1,1,0,0,1,1,0,0
3175000.0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,10,2,1,60,0,0,1,0,0,1,0,1,0,0,1
5100000.0,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,10,3,1,120,0,0,1,0,1,0,0,1,0,1,0
3700000.0,1,4,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,9,3,1,90,0,0,1,0,1,0,0,1,1,0,0
3500000.0,1,4,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,9,2,1,75,0,0,1,0,0,1,0,1,0,1,0
5400000.0,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,10,3,1,140,0,0,1,0,0,1,0,1,0,0,1
5100000.0,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,2,1,90,0,0,0,1,1,0,0,1,1,0,0
4000000.0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,2,1,95,0,0,1,0,0,1,0,1,0,1,0
3250000.0,1,4,4,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,2,1,90,0,0,1,0,1,0,0,1,0,1,0
3500000.0,1,8,8,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,120,0,0,1,0,1,0,0,1,1,0,0
9300000.0,1,4,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,120,0,0,0,1,0,1,0,1,0,0,1
7000000.0,1,6,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,3,1,120,0,0,1,0,1,0,0,1,0,0,1
3800000.0,1,4,2,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,3,1,100,1,0,0,0,1,0,0,1,0,0,1
1950000.0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,10,1,1,42,1,0,0,0,0,1,1,0,0,0,1
3000000.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1,1,50,0,0,1,0,0,1,0,1,1,0,0
3700000.0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,2,1,75,0,0,1,0,0,1,0,1,1,0,0
2450000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
3890000.0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
5799000.0,1,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,9,2,1,195,0,0,1,0,0,1,0,1,0,1,0
9950000.0,2,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,144,0,0,0,1,0,1,0,1,0,1,0
9000000.0,1,5,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,3,1,120,0,0,1,0,0,1,0,1,0,0,1
2800000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,1,1,51,0,0,1,0,0,1,1,0,1,0,0
5250000.0,1,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,3,1,140,0,0,1,0,1,0,0,1,1,0,0
4750000.0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,2,1,65,0,0,1,0,0,1,0,1,1,0,0
2550000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,1,1,50,0,0,1,0,0,1,0,1,1,0,0
1215000.0,1,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,50,0,0,1,0,0,1,1,0,1,0,0
3975000.0,1,5,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,3,1,118,0,0,1,0,0,1,0,1,1,0,0
3950000.0,1,5,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,3,1,100,0,0,1,0,1,0,0,1,0,0,1
2350000.0,1,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,9,1,1,40,0,0,1,0,1,0,1,0,1,0,0
2600000.0,1,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,9,1,1,65,0,0,1,0,1,0,0,1,0,1,0
2795000.0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,1,45,0,0,0,1,0,1,0,1,1,0,0
3850000.0,1,4,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,10,3,1,115,0,0,1,0,1,0,0,1,0,1,0
4600000.0,1,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,3,1,130,0,0,1,0,0,1,0,1,0,1,0
4100000.0,1,8,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,3,1,115,0,0,1,0,0,1,0,1,0,0,1
3300000.0,1,4,4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,115,0,0,1,0,0,1,0,1,1,0,0
1650000.0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,1,52,0,0,1,0,1,0,1,0,1,0,0
2900000.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,1,1,40,0,0,1,0,0,1,0,1,1,0,0
4350000.0,1,9,4,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,10,3,1,108,0,0,1,0,1,0,0,1,1,0,0
3790000.0,1,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,2,1,120,0,0,1,0,1,0,0,1,0,0,1
4250000.0,1,4,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,1,1,70,0,0,1,0,0,1,0,1,1,0,0
7000000.0,1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,3,1,160,0,0,1,0,0,1,0,1,1,0,0
3000000.0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,1,55,1,0,0,0,1,0,1,0,1,0,0
2300000.0,1,4,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,2,1,90,0,0,1,0,0,1,0,1,0,1,0
4700000.0,1,8,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,9,3,1,125,0,0,1,0,1,0,0,1,0,1,0
6500000.0,2,4,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,1,180,0,0,1,0,1,0,0,1,0,1,0
2450000.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,55,1,0,0,0,0,1,1,0,1,0,0
